# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.839999999999999858e+00,-1.353140693986044027e+02,-5.145530686386902062e+02,-4.764228163440188268e+01,-1.811902717624612649e+02
2.850000000000000089e+00,-1.357904922131749572e+02,-5.163649713495709648e+02,-4.764228128095270165e+01,-1.811902704184147694e+02
2.859999999999999876e+00,-1.362669150242234366e+02,-5.181768740470585044e+02,-4.764228092997546327e+01,-1.811902690837676460e+02
2.870000000000000107e+00,-1.367433378317744541e+02,-5.199887767312462756e+02,-4.764228058144432509e+01,-1.811902677584216121e+02
2.879999999999999893e+00,-1.372197606358523387e+02,-5.218006794022269332e+02,-4.764228023533380707e+01,-1.811902664422798068e+02
2.890000000000000124e+00,-1.376961834364811352e+02,-5.236125820600918814e+02,-4.764227989161877730e+01,-1.811902651352466762e+02
2.899999999999999911e+00,-1.381726062336847178e+02,-5.254244847049318423e+02,-4.764227955027445205e+01,-1.811902638372279739e+02
2.910000000000000142e+00,-1.386490290274866481e+02,-5.272363873368364011e+02,-4.764227921127638865e+01,-1.811902625481307609e+02
2.919999999999999929e+00,-1.391254518179102604e+02,-5.290482899558944609e+02,-4.764227887460047839e+01,-1.811902612678633773e+02
2.930000000000000160e+00,-1.396018746049786614e+02,-5.308601925621936743e+02,-4.764227854022293940e+01,-1.811902599963354135e+02
2.939999999999999947e+00,-1.400782973887147307e+02,-5.326720951558211254e+02,-4.764227820812032377e+01,-1.811902587334577106e+02
2.950000000000000178e+00,-1.405547201691410919e+02,-5.344839977368628752e+02,-4.764227787826948912e+01,-1.811902574791422751e+02
2.959999999999999964e+00,-1.410311429462801414e+02,-5.362959003054039613e+02,-4.764227755064761283e+01,-1.811902562333023070e+02
2.970000000000000195e+00,-1.415075657201540480e+02,-5.381078028615288531e+02,-4.764227722523217778e+01,-1.811902549958522286e+02
2.979999999999999982e+00,-1.419839884907847818e+02,-5.399197054053209968e+02,-4.764227690200096532e+01,-1.811902537667075421e+02
2.990000000000000213e+00,-1.424604112581940569e+02,-5.417316079368630426e+02,-4.764227658093206230e+01,-1.811902525457849151e+02
3.000000000000000000e+00,-1.429368340224034171e+02,-5.435435104562367314e+02,-4.764227626200383980e+01,-1.811902513330021236e+02
3.010000000000000231e+00,-1.434132567834341501e+02,-5.453554129635231220e+02,-4.764227594519496023e+01,-1.811902501282780520e+02
3.020000000000000018e+00,-1.438896795413073164e+02,-5.471673154588023635e+02,-4.764227563048437020e+01,-1.811902489315326363e+02
3.030000000000000249e+00,-1.443661022960438345e+02,-5.489792179421538094e+02,-4.764227531785129344e+01,-1.811902477426868643e+02
